Ball,Event,Score,Commentary,Bowler,Batsman,Innings,MatchID,Venue,Toss,Series,Season,Player_Of_The_Match,Hours_of_play_(local_time),Match_days,RCB_Player_Replacement,KKR_Player_Replacement,Umpires,TV_Umpire,Reserve_Umpire,Match_Referee,Points
1.4,"Yash Dayal to Narine,no run",no run,Fuller veering away from Narine outside off. He stays leg side of the ball and slices to cover-point,Yash Dayal,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
1.3,"Yash Dayal to Narine,no run",no run,"Back of a length ball shaping away from Narine well outside off. He has a swish at it, backing away but can't connect",Yash Dayal,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
1.2,"Yash Dayal to Narine,no run",no run,"Fuller on middle, he stays legside of the ball and digs back to the bowler",Yash Dayal,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
1.1,"Yash Dayal to Narine,no run",no run,"Huge appeal first ball. Is Narine strangled down leg?? Jitesh is very confident. He is off straight away, so is the bowler.But, Patidar will not review. On a length on leg stump, the ball flicks his pad through to the keeper.",Yash Dayal,Narine,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.6,"Hazlewood to Rahane,no run",no run,"On a length on off stump, Rahane prods forward and defends",Hazlewood,Rahane,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.5,"Hazlewood to de Kock,OUT",OUT,"De Kock can't cash in on the reprieve. He is out of here two balls later.Sharp back of a length ball shaping into de Kock. He is on the move looking to punch this through covers. Is too close to the ball, and can only manage a thick inside-edge to the right of the keeper who takes a lovely catch low.",Hazlewood,de Kock,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.4,"Hazlewood to de Kock,no run",no run,"Back of a length ball  shaping away, he leaves it alone",Hazlewood,de Kock,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.3,"Hazlewood to de Kock,no run",no run,"Spooned straight up, and that will be taken... oh it won't be!Suyash Sharma has dropped a sitter third ball of IPL 2025. Back of a length ball outside of, he goes for a pull, gets a top edge with the ball ballooning straight up. He comes around from short midwicket and shells it",Hazlewood,de Kock,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.2,"Hazlewood to de Kock,FOUR runs",FOUR runs,"There's the first boundary of IPL 2025!Stifle short and wide, de Kock gets into position nice and early and cuts this fiercely past point",Hazlewood,de Kock,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
0.1,"Hazlewood to de Kock,no run",no run,"On a length just around off stump,  de Kock pushes towards point",Hazlewood,de Kock,KKR,1473438,"Eden Gardens, Kolkata","Royal Challengers Bengaluru, elected to field first",Indian Premier League,2025,Krunal Pandya,"19.30 start, First Session 19.30-21.00, Interval 21.00-21.20, Second Session 21.20-22.50",22 March 2025 - night (20-over match),"Impact player: Devdutt Padikkal in, Suyash Sharma out (1st  innings, 15.6 ov)","Impact player: Vaibhav Arora in, Angkrish Raghuvanshi out (1st  innings, 19.6 ov)",Abhijeet Bengeri Vinod Seshan,Jayaraman Madanagopal,Tanmay Srivastava,Prakash Bhatt,"Royal Challengers Bengaluru 2, Kolkata Knight Riders 0"
